relative_path,sha256,size_bytes,status,validation,pages,article_id,role,source_url,final_url,filename,retrieval_origin,text_preview,text_path,original_article_id,identity_status,identity_notes,material_kind,file_label,original_role,unit_id,original_relative_path,validation_error,rows,image_size,streams,encoding,transformation,removed_prefix_bytes,raw_response_sha256,raw_response_path
../original_research_archive/legacy/PPRAtlas/archive/files/34dc48a5837f00885e4c.pdf,34dc48a5837f00885e4c48f41f38128df943f07512a096ac1ef41992800b9a79,104476,downloaded_verified,PDF parsed,1,LME061-Dahood-2019,supplement,https://ndownloader.figshare.com/files/14774699,https://s3-eu-west-1.amazonaws.com/pstorage-plos-3567654/14774699/pone.0214814.s001.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3OGA3B5WCXW4IOSW/20260904/eu-west-1/s3/aws4_request&X-Amz-Date=20260904T110616Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=93afc73820045b1cd323fdf1638934f4985826d961e7b61fb81f5a0154d31632,pone.0214814.s001.pdf,public_web,"1 
 
S1 Table. Taxa Represented by Model Groups 
 
Definitions of Model Groups 
Name Represented taxa 
Killer whale Orcinus orca  
Leopard Seal Hydrurga leptonyx  
Weddell Seal Leptonychotes wedellii  
Crabeater Seal Lobodon carcinophagus  
Antarctic Fur Seal Arctocephalus gazella  
S Elephant Seal Mirounga leonina  
Sperm Whale Physeter macrocephalus  
Blue Whale Balaenoptera musculus  
Fin Whale Balaenoptera physalus  
Minke Whales Balaenoptera bonaerensis and B. acutorostrata  
Humpback whale Megaptera novaeangliae  
Emperor Penguin Aptenodytes forsteri  
Gentoo Penguin Pygoscelis papua  
Chinstrap Penguin Pygoscelis antarcticus  
Adélie Penguin Pygoscelis adeliae  
Macaroni Penguin Eudyptes chrysolophus  
Flying Birds Includes: Southern giant petrel ( Macronectes giganteus ), Antarctic petrel 
(Thalassoica antarctica ), south polar skua ( Stercorarius maccormicki ), Wilson's 
storm petrel ( Oceanites oceanicus ), blue petrel ( Halobaena caerulea ), cape petrel 
(Daption capense ), black browed albatross ( Thalassarche melanophris ), white 
chinned petrel ( Procellaria aequinoctialis ), snow petrel ( Pagodroma nivea ), 
Antarctic fulmar ( Fulmarus glacialoides ), balck bellied storm petrel ( Fregetta 
tropica ).  
Cephalopods Squids (for example Moreoteuthis sp .) 
Myctophids (Off shelf) Members of the the Myctophidae family, including Electrona antarctica  
On-shelf fish Fish species that live on the continental shelf, excluding the three species named 
below  
N. rossii Notothenia rossii   
C gunnari Champsocephalus gunnar i  
G gibberifrons Gobionotothen gibberifrons  
Salps Salpa thompsoni  
S1Benthic Invertebrates Echinoderms, polychaetes and gastropods  
Large Krill (≥24 months) Euphausia superba older than 2 years and easily detected by acoustics 
Small Krill ",original_research_archive/legacy/PPRAtlas/research/text/34dc48a5837f00885e4c.txt,LME061-Dahood-2019,,,,,,,,,,,,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/6551a90355908caf279a.pdf,6551a90355908caf279a2654f93f98ccb36ab505413b564b064609de75609e3d,106864,downloaded_verified,PDF parsed,3,LME061-Dahood-2019,supplement,https://ndownloader.figshare.com/files/14774702,https://s3-eu-west-1.amazonaws.com/pstorage-plos-3567654/14774702/pone.0214814.s002.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3OGA3B5WCXW4IOSW/20260904/eu-west-1/s3/aws4_request&X-Amz-Date=20260904T110617Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=0811185aff60f4bd287f59f374f0c88d2f75fa38f81bb06bf59ca17fc28156dc,pone.0214814.s002.pdf,public_web,"1 
 
S2 File. Biomass Sources 
  
Literature sources for biomass data used in the model  
Model Group Biomass Source Confidence 
in Estimate 
Effective 
year of 
Estimate 
Killer Whale Branch and Butterworth [1] Medium 1993-1998 
Leopard Seal Forcada et al. [2] Medium 1999 
Weddell Seal Forcada et al. [2] Medium 1999 
Crabeater Seal Forcada et al. [2] Medium 1999 
Antarctic Fur Seal Hucke-Gaete et al. [3] High 2002 
Southern Elephant Seal Carlini et al. [4] Medium 1996 
Sperm Whale Branch and Butterworth [1] Medium 1998 
Blue Whale Branch and Butterworth [1] Medium 1998 
Fin Whale Hedley et al. [5] Medium 2000 
Minke Whales Branch and Butterworth [6] Medium 2000 
Humpback whales Hedley et al. [5] Medium 2000 
Emperor Penguins Trathan et al. [7], Coria and Montalti [8] High 199 8 
Gentoo Penguins Hill et al. [9] High 2002 
Chinstrap Penguin Hill et al. [9] High 2002 
Adélie Penguin Hill et al. [9] High 2002 
Macaroni Penguin Woehler [10] High 1992 
Flying Birds Ribic et al. [11] Low 1995-2002 
Cephalopods Hoover et al. [12], Jackson et al. [13] Low 1996 
Myctophids (Off shelf) Hill et al. [9], Pusch et al. [14] Medium 1996 
On-shelf fish Kock and Jones [15] Low 1998 
N. rossii Kock and Jones [15] Low  1999 
C. gunnari Kock and Jones [15] Low 1998 
G. gibberifrons Kock and Jones [15] Low 1998 
Salps Hoover et al. [12], Loeb and Santora [16], 
Ballerini et al. [17]  
Low 2000 
Benthic Invertebrates Ballerini et al. [17] Low 2001 
Large Krill (≥24 months) AMLR data available at: 
https://swfsc.noaa.gov/AERD-Data/ 
High 1996-2001 
Small Krill (< 24 months) EwE calculated from adult biomass Low 1996-2001 
Other Euphausiids Estimated following Ballerini et al. [17] Low 2001 
 Microzooplankton Estimated following Ballerini et al. [17] Low 2001 
 Mesozooplankton Estimated follow",original_research_archive/legacy/PPRAtlas/research/text/6551a90355908caf279a.txt,LME061-Dahood-2019,,,,,,,,,,,,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/c57b7f7e0f6d9986b499.pdf,c57b7f7e0f6d9986b499978c277d580ebd8af118f5e2d9691724e31d7a0bda33,94256,downloaded_verified,PDF parsed,4,LME061-Dahood-2019,supplement,https://ndownloader.figshare.com/files/14774705,https://s3-eu-west-1.amazonaws.com/pstorage-plos-3567654/14774705/pone.0214814.s003.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3OGA3B5WCXW4IOSW/20260904/eu-west-1/s3/aws4_request&X-Amz-Date=20260904T110619Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=39b07f4f3697cb6258889a4556a3abfa1b02908306c746e3df28da88fd152276,pone.0214814.s003.pdf,public_web,"1 
 
S3 File. Production to Biomass Ratio References 
 
Literature sources for production to biomass ratio data 
Model Group P/B Source Confidence in Estimate 
Killer Whale Brault and Caswell [1], 
Kuningas et al. [2]  
High 
Leopard Seal Jessopp et al. [3] High 
Weddell Seal Hadley et al. [4] High 
Crabeater Seal Croxall [5] High 
Antarctic Fur Seal Schwarz et al. [6] High 
S Elephant Seal McMahon et al. [7] High 
Sperm Whale Ralls et al. [8] High 
Blue Whale Branch et al. [9] High 
Fin Whale Hill et al. [10] High 
Minke Whales Zhang et al. [11] High 
Humpback Whale Barlow and Clapham [12], 
Buckland [13]  
High 
Emperor Penguin Jenouvrier et al. [14] High 
Gentoo Penguin Hill et al. [10] High 
Chinstrap Penguin Hill et al. [10] High 
Adélie Penguin Hinke et al. [15] High 
Macaroni Penguin Horswill et al. [16] High 
Flying Birds Jenouvrier et al. [14], 
Dobson and Jouventin 
[17], Ainley et al. [18], 
Weimerskirch et al. [19], 
Jenouvrier et al. [20]  
Low 
Cephalopods Cornejo-Donoso and 
Antezana [21], [22]  
Low 
Myctophids (Off shelf) Hill et al. [10] Medium 
On-shelf fish Hill et al. [10] Medium 
N. rossii Kock and Jones [23] Medium 
C. gunnari Iverson [24] Medium 
G. gibberifrons Hill et al. [10] Medium 
Salps Ballerini et al. [22] Low 
Benthic Invertebrates Cornejo-Donoso and 
Antezana [21]  
Low 
Large Krill (≥24 months ) Rosenberg et al. [25], 
Candy and Kawaguchi [26]  
Medium 
Small Krill (< 24 months) Rosenberg et al. [25], 
Candy and Kawaguchi [26]  
Medium 
Other Euphausiids Ballerini et al. [22] Low 
 Microzooplankton Ballerini et al. [22] Low 
 Mesozooplankton Ballerini et al. [22] Low 
Macrozooplankton Ballerini et al. [22] Low 
2 
 
Small phytoplankton Ballerini et al. [22] Low 
Large Phytoplankton Ballerini et al. [22] Low 
Ice Algae Ballerini et al. ",original_research_archive/legacy/PPRAtlas/research/text/c57b7f7e0f6d9986b499.txt,LME061-Dahood-2019,,,,,,,,,,,,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/6b9b9b52bf0812c98600.pdf,6b9b9b52bf0812c98600307d6d26253bc6eaaad2613c77bf377f9ab5bc428c59,90764,downloaded_verified,PDF parsed,3,LME061-Dahood-2019,supplement,https://ndownloader.figshare.com/files/14774708,https://s3-eu-west-1.amazonaws.com/pstorage-plos-3567654/14774708/pone.0214814.s004.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3OGA3B5WCXW4IOSW/20260904/eu-west-1/s3/aws4_request&X-Amz-Date=20260904T110620Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=6e2a03f069544eff52a43561fb75cec63f969417d468e53e3acbb5889ad128ed,pone.0214814.s004.pdf,public_web,"S4 File. Assimilation and Production Efficiency Values 
 
Assimilation efficiency (AE) and production efficiency (PE) .  
Model 
Group 
AE source AE PE P/Q Confidence in Estimate 
Killer 
Whale  
Lockyer [1] 0.93 0.02 0.0186 Low 
Leopard 
Seal  
Ballerini et al. [2], 
Tow nsend et al. [3]  
0.89 0.02 0.0178 Low 
Weddell 
Seal  
Ballerini et al. [2], 
Tow nsend et al. [3]  
0.87 0.02 0.0174 Low 
Crabeate 
r Seal  
Priddle et al. [4] 0.84 0.02 0.0168 Low 
Antarcti 
c Fur 
Seal  
Fadely et al. [5] 0.88 0.02 0.0176 Low 
S 
Elephant 
Seal  
Ballerini et al. [2], 
Townsend et al. [3] 
0.87 0.02 0.0174 Low 
Sperm 
Whale  
Ballerini et al. [2], 
Tow nsend et al. [3]  
0.87 0.02 0.0174 Low 
Blue 
Whale  
Lockyer [6] 0.79 0.02 0.0158 Low 
Fin 
Whale  
Lockyer [1] 0.8 0.02 0.0160 Low 
Minke 
Whales  
Lockyer [6], Armstrong 
and Siegfried [7]  
0.84 0.02 0.0168 Low 
Humpba 
ck 
Whale  
Lockyer [6], Armstrong 
and Siegfried [7] 
0.84 0.02 0.0168 Low 
Emperor 
Penguin  
Kirkwood and Robertson 
[8]  
0.7 0.02 0.0140 Low 
Gentoo 
Penguin  
Adams et al. [9] 0.72 0.02 0.0144 Low 
Chinstra 
p 
Penguin  
Adams et al. [9] 0.72 0.02 0.0144 Low 
Adélie 
Penguin  
Adams et al. [9] 0.72 0.02 0.0142 Low 
Macaron 
i 
Penguin  
Adams et al. [9] 0.72 0.02 0.0144 Low 
Flying 
birds  
Ballerini et al. [2], 
Tow nsend et al. [3]  
0.9 0.02 0.0180 Low 
Cephalo 
pods  
Ballerini et al. [2], 
Townsend et al. [3]  
0.8 0.13 0.1040 Low 
Myctoph 
ids (off 
shelf)  
Ballerini et al. [2], 
Townsend et al. [3] 
0.8 0.13 0.1040 Low 
On-shelf 
fish  
Ballerini et al. [2], 
Tow nsend et al. [3]  
0.8 0.13 0.1040 Low 
N. rossii Ballerini et al. [2], 
Tow nsend et al. [3]  
0.8 0.13 0.1040 Low 
C. 
gunnari  
Ballerini et al. [2], 
Tow nsend et al. [3]  
0.8 0.13 0.1040 Low 
G. 
gibberifr 
ons  
Ballerini et al. [2]",original_research_archive/legacy/PPRAtlas/research/text/6b9b9b52bf0812c98600.txt,LME061-Dahood-2019,,,,,,,,,,,,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/af546b9f0184f0110bd8.pdf,af546b9f0184f0110bd89324a41de88f6fd0e93024bdb681aa0b354bd00fbf3a,169480,downloaded_verified,PDF parsed,12,LME061-Dahood-2019,supplement,https://ndownloader.figshare.com/files/14774711,https://s3-eu-west-1.amazonaws.com/pstorage-plos-3567654/14774711/pone.0214814.s005.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3OGA3B5WCXW4IOSW/20260904/eu-west-1/s3/aws4_request&X-Amz-Date=20260904T111149Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=f33afb7519aeaafafd39019efef623c1ca7556aefb9fb612066033c061484f3a,pone.0214814.s005.pdf,public_web,"1 
 
S5 File. Diet Matrix Sources and Notes 
 
Table A Literature Sources for diet data. 
Model Group Study Type Confidence Diet References 
Killer Whale Predation 
observations  
Low Pitman and Durban [1], Pitman and Ensor [2] 
Leopard Seal Scat contents, 
predation 
observations, 
diet model  
Low Casaux et al. [3], Forcada et al. [4], Boveng e t al. [5] 
Weddell Seal Scat contents Low Casaux et al. [6] 
Crabeater Seal  Stable isotope  Low  Hückstädt et al. [7]  
Antarctic Fur Seal Scat contents, 
stable isotope  
Low Casaux et al. [8], Polito and Goebel [9] 
S Elephant Seal Stable isotope Low Hückstädt et al.  [10] 
Sperm Whale Standardized 
diet from gut 
contents  
Low Pauly et al. [11] 
Blue Whale Standardized 
diet from gut 
contents, gut 
contents  
Low Pauly et al. [11], Kawamura [12] 
Fin Whale Standardized 
diet from gut 
contents, 
consumption 
model, 
predation 
observations  
Low Pauly et al. [11], Armstrong and Siegfried [13], Sa ntora et 
al. [14] 
Minke Whales Standardized 
diet from gut 
contents, gut 
contents 
consumption 
model  
Low Pauly et al. [11], Kawamura [12], Armstrong and  Siegfried 
[13] 
Humpback Whale Gut contents, 
standarized 
diet from gut 
contents  
Low Kawamura (1978), Pauly et al. (1998) 
Emperor Penguin Gut contents,  Low Klages [15], Che rel and Kooyman [16] 
Gentoo Penguin Gut contents, 
and stable 
isotope 
analysis  
Low Miller et al. [17], Polito et al. [18] 
Chinstrap Penguin Gut content 
and stable 
isotope, gut 
contents  
Low Polito et al. [18], Lynnes et al. [19] 
Adélie Penguin Gut contents Low Lynnes et al. [19] 
Macaroni Penguin DNA analysis 
of scat  
Low Deagle et al. [20] 
Flying Birds Literature 
synthesis, 
behavorial 
Low Ainley et al. [21], Ainley et al. [22], Malzof and Quintana 
[23] 
2 
 
observations, 
reg",original_research_archive/legacy/PPRAtlas/research/text/af546b9f0184f0110bd8.txt,LME061-Dahood-2019,,,,,,,,,,,,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/7facf25c6fed2c012200.pdf,7facf25c6fed2c01220029febce9b306ec98a4981fc8d49fccc6c9ac088860d6,78453,downloaded_verified,PDF parsed,1,LME061-Dahood-2019,supplement,https://ndownloader.figshare.com/files/14774714,https://s3-eu-west-1.amazonaws.com/pstorage-plos-3567654/14774714/pone.0214814.s006.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3OGA3B5WCXW4IOSW/20260904/eu-west-1/s3/aws4_request&X-Amz-Date=20260904T111158Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=0a0e0cf60c613c20fcf34dc94990b14a5803173f2b7b7b8ebd41d17d59a419a5,pone.0214814.s006.pdf,public_web,"1 
 
S6 File. Time series sources 
Table Data sources for the time-series describing biomass trends 
Model Groups Time Series Source(s) Notes 
Antarctic fur 
seal 
Goebel and Reiss [1] Annual pup count at the largest fur seal 
colony in the region. Pup production at 
Cape Shireff represents approximately 80% 
of pups produced in region.  
Adélie Penguin Hinke et al. [2], [3] and LTER 
(http://oceaninformatics.ucsd.edu/data 
zoo/data/pallter/datasets)  
Count from the colonies monitored in the  
LTER study area were added to those 
monitored by NOAA’s U.S.AMLR Program 
Chinstrap 
Penguin 
Hinke et al. [2], [3] Colony counts from NOAA’s U.S. AMLR 
Program 
Gentoo Penguin Hinke et al. [2], [3] Colony counts from NOAA’s U.S. AMLR 
Program  
N. rossii Kock and Jones (2005) and Kock and 
Jones [4] 
The time series was created by combining 
early published data with more recent data 
submitted to CCAMLR.  
C. gunnari Kock and Jones (2005) and Kock and 
Jones [4] 
The time series was created by combining 
early published data with more recent data 
submitted to CCAMLR. 
G. gibberifrons Kock and Jones (2005) and Kock and 
Jones [4] 
The time series was created by combining 
early published data with more recent data 
submitted t o CCAMLR.  
Large Krill NOAA-AMLR 
(https://swfsc.noaa.gov/AERD-Data/) 
This time series represents average annual 
krill desinties estimated from systematic 
acoustic surveys.  
 
References 
1. Goebel ME, Reiss C. Squeezed from both ends: decline in Antarctic fur seals in the South 
Shetland Islands driven by both top–down and bottom–up processes. 2014:WG-EMM-14-39;  
data available at https://data.nodc.noaa.gov/cgi-bin/iso?id=gov.noaa.nodc:0186008 . 
 
2. Hinke JT, Salwicka K, Trivelpiece SG, Watters GM, Trivelpiece WZ. Divergent responses of 
Pygosce",original_research_archive/legacy/PPRAtlas/research/text/7facf25c6fed2c012200.txt,LME061-Dahood-2019,,,,,,,,,,,,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/e314bf7c7f500e2838de.pdf,e314bf7c7f500e2838de245cce231d6248e6caf58794321790764f11f855c179,156443,downloaded_verified,PDF parsed,4,LME061-Dahood-2019,supplement,https://ndownloader.figshare.com/files/14774717,https://s3-eu-west-1.amazonaws.com/pstorage-plos-3567654/14774717/pone.0214814.s007.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3OGA3B5WCXW4IOSW/20260904/eu-west-1/s3/aws4_request&X-Amz-Date=20260904T111201Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=8c88973224d33334bf9e898b5a603ed9aad303e945a364f6a491ad366e95eb35,pone.0214814.s007.pdf,public_web,"1 
 
S7 File. Calibrated model results for groups without time series data 
 
Figure A. Cetaceans 
 
 
 
 
 
 
 
 
 
 
 
 
 

2 
 
Figure B. Seals and birds 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 

3 
 
Figure C. Fish, cephalopods, and euphausiids 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 

4 
 
Figure D. Benthic invertebrates, size-classed plankton and detritus 
 
 
",original_research_archive/legacy/PPRAtlas/research/text/e314bf7c7f500e2838de.txt,LME061-Dahood-2019,,,,,,,,,,,,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/ec998e9844a274efdb34.xls,ec998e9844a274efdb3413730ddaaee6b2f5afcdbb7306a3c9e5be59e8a6d29a,5632,downloaded_verified,Office compound-file structure checked; content not load-tested,,LME061-Dahood-2019,supplement,https://ndownloader.figshare.com/files/14774756,https://s3-eu-west-1.amazonaws.com/pstorage-plos-3567654/14774756/Table3.xls?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3OGA3B5WCXW4IOSW/20260904/eu-west-1/s3/aws4_request&X-Amz-Date=20260904T110533Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=decb3d07aec7be8b75fea7d9fa2770c4fea5228ba07fa5aa1ac89228aae556ab,Table 3.xls,public_web,,,LME061-Dahood-2019,,,,,,,,,,,1,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/1f9aff2b9fe4885472a4.xls,1f9aff2b9fe4885472a443ce931d765ef97737b967d1e39e64bdba63da888eec,9728,downloaded_verified,Office compound-file structure checked; content not load-tested,,LME061-Dahood-2019,supplement,https://ndownloader.figshare.com/files/14774753,https://s3-eu-west-1.amazonaws.com/pstorage-plos-3567654/14774753/Table2.xls?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3OGA3B5WCXW4IOSW/20260904/eu-west-1/s3/aws4_request&X-Amz-Date=20260904T110534Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=ae4bd758e4f02cc56c61735de8fbb4a34fba64621e6524f6b6add626e1bf5827,Table 2.xls,public_web,,,LME061-Dahood-2019,,,,,,,,,,,1,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/ff0a2fc5590ec6504623.xls,ff0a2fc5590ec650462309cea9de5581f1cf4d61aa02fac29bab6f8dab854c67,9728,downloaded_verified,Office compound-file structure checked; content not load-tested,,LME061-Dahood-2019,supplement,https://ndownloader.figshare.com/files/14774750,https://s3-eu-west-1.amazonaws.com/pstorage-plos-3567654/14774750/Table1.xls?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3OGA3B5WCXW4IOSW/20260904/eu-west-1/s3/aws4_request&X-Amz-Date=20260904T110535Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=e141145f3bc70b993f8cdc4ba83c879b6280074182f0a0cd606c2fd198a843b8,Table 1.xls,public_web,,,LME061-Dahood-2019,,,,,,,,,,,1,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/33a6cb96ff17e9190e00.tif,33a6cb96ff17e9190e00414d5e0760d1de40dcf580f72bc5835cac6fe1c8cefb,782324,downloaded_verified,Supplement image decoded,,LME061-Dahood-2019,supplement,https://ndownloader.figshare.com/files/14774747,https://s3-eu-west-1.amazonaws.com/pstorage-plos-3567654/14774747/pone.0214814.g009.tif?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3OGA3B5WCXW4IOSW/20260904/eu-west-1/s3/aws4_request&X-Amz-Date=20260904T110535Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=a57746ce396ca60ef123da4ef21d36418ea691ced3a8ecb3da29cf14fdf81524,pone.0214814.g009.tif,public_web,,,LME061-Dahood-2019,,,,,,,,,,"[1969, 1970]",,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/33de03fe7dd3f10e6b8e.tif,33de03fe7dd3f10e6b8e541024ed8fbb348c1257febe5f3e69c2e910f1e0486a,3213020,downloaded_verified,Supplement image decoded,,LME061-Dahood-2019,supplement,https://ndownloader.figshare.com/files/14774744,https://s3-eu-west-1.amazonaws.com/pstorage-plos-3567654/14774744/pone.0214814.g008.tif?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3OGA3B5WCXW4IOSW/20260904/eu-west-1/s3/aws4_request&X-Amz-Date=20260904T110540Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=c1e33c72d86af04df87426eb9dca56e2c5ccbcd1259410601b00a744471430d3,pone.0214814.g008.tif,public_web,,,LME061-Dahood-2019,,,,,,,,,,"[3500, 3502]",,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/efc3f31adfa02e499550.tif,efc3f31adfa02e499550a9e4f3e1740b564db539c8414806f4268509ff6a48cf,1087836,downloaded_verified,Supplement image decoded,,LME061-Dahood-2019,supplement,https://ndownloader.figshare.com/files/14774741,https://s3-eu-west-1.amazonaws.com/pstorage-plos-3567654/14774741/pone.0214814.g007.tif?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3OGA3B5WCXW4IOSW/20260904/eu-west-1/s3/aws4_request&X-Amz-Date=20260904T110548Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=461b5f730682ee2a5798b18818ecafbeaa85569b2c2ee1bbb751a8deca9d2cff,pone.0214814.g007.tif,public_web,,,LME061-Dahood-2019,,,,,,,,,,"[4000, 1574]",,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/fe3f5758e5fcef0b9340.tif,fe3f5758e5fcef0b9340bea379a82ef4fc9a2f82c2ae83fced90863c058d299d,1395872,downloaded_verified,Supplement image decoded,,LME061-Dahood-2019,supplement,https://ndownloader.figshare.com/files/14774738,https://s3-eu-west-1.amazonaws.com/pstorage-plos-3567654/14774738/pone.0214814.g006.tif?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3OGA3B5WCXW4IOSW/20260904/eu-west-1/s3/aws4_request&X-Amz-Date=20260904T110549Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=2d8b18fd88bdf37f7d899fc3813ce5d77a7eb89990cf31432dd63f2db90d312a,pone.0214814.g006.tif,public_web,,,LME061-Dahood-2019,,,,,,,,,,"[4000, 2368]",,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/1ee7e280faaaa7231d77.tif,1ee7e280faaaa7231d77673e79b5e2edc482e8838f00aa4c5db1b97a1717b2d1,1770496,downloaded_verified,Supplement image decoded,,LME061-Dahood-2019,supplement,https://ndownloader.figshare.com/files/14774735,https://s3-eu-west-1.amazonaws.com/pstorage-plos-3567654/14774735/pone.0214814.g005.tif?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3OGA3B5WCXW4IOSW/20260904/eu-west-1/s3/aws4_request&X-Amz-Date=20260904T110603Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=215f75dd7759695aa3fd6869f599af5a0627af2423c5aa2ae3aadcea2b335f2c,pone.0214814.g005.tif,public_web,,,LME061-Dahood-2019,,,,,,,,,,"[4000, 3588]",,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/a6411274f7b0525282f2.tif,a6411274f7b0525282f279d3985da7504dbbcabc23a1178d474ff0a27caecc92,1528008,downloaded_verified,Supplement image decoded,,LME061-Dahood-2019,supplement,https://ndownloader.figshare.com/files/14774732,https://s3-eu-west-1.amazonaws.com/pstorage-plos-3567654/14774732/pone.0214814.g004.tif?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3OGA3B5WCXW4IOSW/20260904/eu-west-1/s3/aws4_request&X-Amz-Date=20260904T110607Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=487508173a0beb5a2ef59e391761c96e15204f0a01dbd55054165debf555108c,pone.0214814.g004.tif,public_web,,,LME061-Dahood-2019,,,,,,,,,,"[4000, 2356]",,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/dcf7f5c0b210d078ed79.tif,dcf7f5c0b210d078ed79837918ec1a03ae0dc220b8e032800f69d1c90eed8d9e,260372,downloaded_verified,Supplement image decoded,,LME061-Dahood-2019,supplement,https://ndownloader.figshare.com/files/14774729,https://s3-eu-west-1.amazonaws.com/pstorage-plos-3567654/14774729/pone.0214814.g003.tif?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3OGA3B5WCXW4IOSW/20260904/eu-west-1/s3/aws4_request&X-Amz-Date=20260904T110611Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=54f7f47812176d65f3a5f233d72146c8aaf941f54f09e0802ac66b049d8f9f12,pone.0214814.g003.tif,public_web,,,LME061-Dahood-2019,,,,,,,,,,"[2667, 829]",,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/e8eb49be40e1b628502e.tif,e8eb49be40e1b628502e9ed42c88b5ec5a159da12c4a489a69b601aacac084c5,1384876,downloaded_verified,Supplement image decoded,,LME061-Dahood-2019,supplement,https://ndownloader.figshare.com/files/14774726,https://s3-eu-west-1.amazonaws.com/pstorage-plos-3567654/14774726/pone.0214814.g002.tif?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3OGA3B5WCXW4IOSW/20260904/eu-west-1/s3/aws4_request&X-Amz-Date=20260904T110612Z&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=a385379f670b00916bcf5928e17547fac14bdd5511b7774cc39e59a5e54f959e,pone.0214814.g002.tif,public_web,,,LME061-Dahood-2019,,,,,,,,,,"[3000, 3003]",,,,,,
