taxon,common_name,functional_group,commercial_group,group,weights,confidence,evidence,explanation
Carcharhinus signatus,Night shark,Large sharks (>=90 cm),Sharks & rays,Unresolved,,unresolved,none,The source separates selacians by size and coastal/deep occurrence; this taxon is absent from Table 6 and catch size class cannot establish that model-specific depth/guild placement. Table 7 analogues alone are insufficient membership evidence.
Alectis ciliaris,African pompano,Large pelagics (>=90 cm),Perch-likes,Pel L pred,,high,explicit_member,Guénette & Diallo 2004 Table 6 p.131 explicitly lists this taxon in the named group(s); printed and accepted names checked against WoRMS.
Glaucostegus cemiculus,Blackchin guitarfish,Large rays (>=90 cm),Sharks & rays,Unresolved,,unresolved,none,The source separates selacians by size and coastal/deep occurrence; this taxon is absent from Table 6 and catch size class cannot establish that model-specific depth/guild placement. Table 7 analogues alone are insufficient membership evidence.
Bothidae,Lefteye flounders,Small to medium flatfishes (<90 cm),Flatfishes,Côtier M inv | Dem S pred,,medium,composite_split,Family catch spans the union of all Table 6 member groups belonging to Bothidae under WoRMS. Every candidate is supported by a source member; source placement outranks SAU habitat class.
Triakidae,Houndsharks,Large sharks (>=90 cm),Sharks & rays,Sélaciens L côtiers,,medium,taxonomic_containment,Family catch spans the union of all Table 6 member groups belonging to Triakidae under WoRMS. Every candidate is supported by a source member; source placement outranks SAU habitat class.
Rostroraja alba,White skate,Large rays (>=90 cm),Sharks & rays,Unresolved,,unresolved,none,The source separates selacians by size and coastal/deep occurrence; this taxon is absent from Table 6 and catch size class cannot establish that model-specific depth/guild placement. Table 7 analogues alone are insufficient membership evidence.
Tylosurus crocodilus,Hound needlefish,Large pelagics (>=90 cm),Other fishes & inverts,Unresolved,,unresolved,none,This taxon is absent from Table 6 and lacks a unique documented guild/depth placement. A family or genus analogue may span several groups; habitat class alone cannot select the feeding guild.
Uraspis secunda,Cottonmouth jack,Medium pelagics (30 - 89 cm),Perch-likes,Unresolved,,unresolved,none,This taxon is absent from Table 6 and lacks a unique documented guild/depth placement. A family or genus analogue may span several groups; habitat class alone cannot select the feeding guild.
Polyprion americanus,Wreckfish,Large bathydemersals (>=90 cm),Perch-likes,Bathy L pred,,high,explicit_member,Guénette & Diallo 2004 Table 6 p.131 explicitly lists this taxon in the named group(s); printed and accepted names checked against WoRMS.
Bathysaurus ferox,Deep-sea lizardfish,Medium bathydemersals (30 - 89 cm),Other fishes & inverts,Bathy L pred,,high,explicit_member,Guénette & Diallo 2004 Table 6 p.131 explicitly lists this taxon in the named group(s); printed and accepted names checked against WoRMS.
Coryphaena,Dolphinfishes,Large pelagics (>=90 cm),Perch-likes,Pel L pred,,medium,taxonomic_containment,Genus-level catch spans exactly the Table 6 groups containing its documented species. No habitat class overrides those placements.
Myctophidae,Lanternfishes,Small pelagics (<30 cm),Other fishes & inverts,Mésopélagiques,,high,explicit_member,Guénette & Diallo 2004 Table 6 p.131 explicitly lists this taxon in the named group(s); printed and accepted names checked against WoRMS.
Acanthurus monroviae,Monrovia doctorfish,Medium demersals (30 - 89 cm),Perch-likes,Mulets,,high,explicit_member,Guénette & Diallo 2004 Table 6 p.131 explicitly lists this taxon in the named group(s); printed and accepted names checked against WoRMS.
Scaridae,Parrotfishes,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Unresolved,,unresolved,none,This taxon is absent from Table 6 and lacks a unique documented guild/depth placement. A family or genus analogue may span several groups; habitat class alone cannot select the feeding guild.
Pontinus kuhlii,Offshore rockfish,Medium bathydemersals (30 - 89 cm),Scorpionfishes,Bathy L pred,,high,explicit_member,Guénette & Diallo 2004 Table 6 p.131 explicitly lists this taxon in the named group(s); printed and accepted names checked against WoRMS.
Solenocera africana,African mud shrimp,Shrimps,Crustaceans,Crustacés,,high,taxonomic_containment,WoRMS crustacean taxonomy and SAU shrimp/crab/lobster class agree with the source Crustacés definition on p.125.
Squaliformes,"Bramble, sleeper, dogfish sharks",Large sharks (>=90 cm),Sharks & rays,Unresolved,,unresolved,none,The source separates selacians by size and coastal/deep occurrence; this taxon is absent from Table 6 and catch size class cannot establish that model-specific depth/guild placement. Table 7 analogues alone are insufficient membership evidence.
Psettodes belcheri,Spottail spiny turbot,Small to medium flatfishes (<90 cm),Flatfishes,Côtier L pred,,high,explicit_member,Guénette & Diallo 2004 Table 6 p.131 explicitly lists this taxon in the named group(s); printed and accepted names checked against WoRMS.
Carcharhinus leucas,Bull shark,Large sharks (>=90 cm),Sharks & rays,Unresolved,,unresolved,none,The source separates selacians by size and coastal/deep occurrence; this taxon is absent from Table 6 and catch size class cannot establish that model-specific depth/guild placement. Table 7 analogues alone are insufficient membership evidence.
Apsilus fuscus,African forktail snapper,Medium demersals (30 - 89 cm),Perch-likes,Unresolved,,unresolved,none,This taxon is absent from Table 6 and lacks a unique documented guild/depth placement. A family or genus analogue may span several groups; habitat class alone cannot select the feeding guild.
Carcharhinus falciformis,Silky shark,Large sharks (>=90 cm),Sharks & rays,Unresolved,,unresolved,none,The source separates selacians by size and coastal/deep occurrence; this taxon is absent from Table 6 and catch size class cannot establish that model-specific depth/guild placement. Table 7 analogues alone are insufficient membership evidence.
Alopias,Thresher sharks,Large sharks (>=90 cm),Sharks & rays,Sélaciens L côtiers,,medium,taxonomic_containment,Genus-level catch spans exactly the Table 6 groups containing its documented species. No habitat class overrides those placements.
Stomias affinis,Gunther's boafish,Small bathypelagics (<30 cm),Other fishes & inverts,Bathy S pred,,high,explicit_member,Guénette & Diallo 2004 Table 6 p.131 explicitly lists this taxon in the named group(s); printed and accepted names checked against WoRMS.
Fistularia tabacaria,Cornetfish,Large reef assoc. fish (>=90 cm),Other fishes & inverts,Côtier L pred,,high,explicit_member,Guénette & Diallo 2004 Table 6 p.131 explicitly lists this taxon in the named group(s); printed and accepted names checked against WoRMS.
Sphyrna lewini,Scalloped hammerhead,Large sharks (>=90 cm),Sharks & rays,Sélaciens L prof,,medium,analogue,"Species not individually listed: its genus has one documented Table 6 group, supported by the catch's Large sharks (>=90 cm) class. Congeneric extension is inference."
Panulirus,Spiny lobsters,"Lobsters, crabs",Crustaceans,Crustacés,,high,taxonomic_containment,WoRMS crustacean taxonomy and SAU shrimp/crab/lobster class agree with the source Crustacés definition on p.125.
Alopias vulpinus,Thresher,Large sharks (>=90 cm),Sharks & rays,Sélaciens L côtiers,,high,explicit_member,Guénette & Diallo 2004 Table 6 p.131 explicitly lists this taxon in the named group(s); printed and accepted names checked against WoRMS.
Helicolenus dactylopterus,Blackbelly rosefish,Medium bathydemersals (30 - 89 cm),Scorpionfishes,Bathy L pred,,high,explicit_member,Guénette & Diallo 2004 Table 6 p.131 explicitly lists this taxon in the named group(s); printed and accepted names checked against WoRMS.
Marine finfishes not identified,Finfishes,Medium demersals (30 - 89 cm),Other fishes & inverts,Côtier L pred | Côtier M pred | Côtier M inv | Côtier S pred | Côtier S inv | Dem L pred | Dem L inv | Dem M pred | Dem M inv | Dem S pred | Dem S inv,,low,composite_split,"Same medium-demersal catch class as Marine fishes not identified; broad coastal and shelf guilds, excluding named single stocks and offshore/bathyal pools."
Holocentrus adscensionis,Squirrelfish,Medium reef assoc. fish (30 - 89 cm),Other fishes & inverts,Unresolved,,unresolved,none,This taxon is absent from Table 6 and lacks a unique documented guild/depth placement. A family or genus analogue may span several groups; habitat class alone cannot select the feeding guild.
Centrophorus granulosus,Gulper shark,Large sharks (>=90 cm),Sharks & rays,Unresolved,,unresolved,none,The source separates selacians by size and coastal/deep occurrence; this taxon is absent from Table 6 and catch size class cannot establish that model-specific depth/guild placement. Table 7 analogues alone are insufficient membership evidence.
Galeorhinus galeus,Tope shark,Large sharks (>=90 cm),Sharks & rays,Unresolved,,unresolved,none,The source separates selacians by size and coastal/deep occurrence; this taxon is absent from Table 6 and catch size class cannot establish that model-specific depth/guild placement. Table 7 analogues alone are insufficient membership evidence.
Gymnothorax,Morays,Large reef assoc. fish (>=90 cm),Other fishes & inverts,Côtier M pred,,medium,taxonomic_containment,Genus-level catch spans exactly the Table 6 groups containing its documented species. No habitat class overrides those placements.
Echeneidae,Remoras,Large pelagics (>=90 cm),Perch-likes,Dem L inv,,medium,taxonomic_containment,Family catch spans the union of all Table 6 member groups belonging to Echeneidae under WoRMS. Every candidate is supported by a source member; source placement outranks SAU habitat class.
Dicentrarchus punctatus,Spotted seabass,Medium pelagics (30 - 89 cm),Perch-likes,Unresolved,,unresolved,none,This taxon is absent from Table 6 and lacks a unique documented guild/depth placement. A family or genus analogue may span several groups; habitat class alone cannot select the feeding guild.
Caranx lugubris,Black jack,Large benthopelagics (>=90 cm),Perch-likes,Côtier pel L pred,,medium,analogue,"Species not individually listed: its genus has one documented Table 6 group, supported by the catch's Large benthopelagics (>=90 cm) class. Congeneric extension is inference."
Holothuriidae,Fleshy sea cucumbers,Other demersal invertebrates,Other fishes & inverts,Benthos,,high,taxonomic_containment,"Holothuriid sea cucumbers are echinoderms, explicitly included in the Benthos definition on source p.126."
Centrophorus squamosus,Leafscale gulper shark,Large sharks (>=90 cm),Sharks & rays,Unresolved,,unresolved,none,The source separates selacians by size and coastal/deep occurrence; this taxon is absent from Table 6 and catch size class cannot establish that model-specific depth/guild placement. Table 7 analogues alone are insufficient membership evidence.
Sarpa salpa,Salema,Medium benthopelagics (30 - 89 cm),Perch-likes,Mulets,,high,explicit_member,Guénette & Diallo 2004 Table 6 p.131 explicitly lists this taxon in the named group(s); printed and accepted names checked against WoRMS.
Chaceon maritae,West African geryon,"Lobsters, crabs",Crustaceans,Crustacés,,high,taxonomic_containment,WoRMS crustacean taxonomy and SAU shrimp/crab/lobster class agree with the source Crustacés definition on p.125.
Isurus paucus,Longfin mako,Large sharks (>=90 cm),Sharks & rays,Sélaciens L prof,,medium,analogue,"Species not individually listed: its genus has one documented Table 6 group, supported by the catch's Large sharks (>=90 cm) class. Congeneric extension is inference."
Carcharodon carcharias,Great white shark,Large sharks (>=90 cm),Sharks & rays,Unresolved,,unresolved,none,The source separates selacians by size and coastal/deep occurrence; this taxon is absent from Table 6 and catch size class cannot establish that model-specific depth/guild placement. Table 7 analogues alone are insufficient membership evidence.
Ruvettus pretiosus,Oilfish,Large benthopelagics (>=90 cm),Perch-likes,Unresolved,,unresolved,none,This taxon is absent from Table 6 and lacks a unique documented guild/depth placement. A family or genus analogue may span several groups; habitat class alone cannot select the feeding guild.
Centroscymnus coelolepis,Portuguese dogfish,Large sharks (>=90 cm),Sharks & rays,Unresolved,,unresolved,none,The source separates selacians by size and coastal/deep occurrence; this taxon is absent from Table 6 and catch size class cannot establish that model-specific depth/guild placement. Table 7 analogues alone are insufficient membership evidence.
Mustelus,Smoothhounds,Large sharks (>=90 cm),Sharks & rays,Sélaciens L côtiers,,medium,taxonomic_containment,Genus-level catch spans exactly the Table 6 groups containing its documented species. No habitat class overrides those placements.
Arnoglossus laterna,Mediterranean scaldfish,Small to medium flatfishes (<90 cm),Flatfishes,Dem S pred,,medium,analogue,"Species not individually listed: its genus has one documented Table 6 group, supported by the catch's Small to medium flatfishes (<90 cm) class. Congeneric extension is inference."
Carcharhinus amboinensis,Pigeye shark,Large sharks (>=90 cm),Sharks & rays,Unresolved,,unresolved,none,The source separates selacians by size and coastal/deep occurrence; this taxon is absent from Table 6 and catch size class cannot establish that model-specific depth/guild placement. Table 7 analogues alone are insufficient membership evidence.
Epinephelus caninus,Dogtooth grouper,Large demersals (>=90 cm),Perch-likes,Dem L pred,,high,explicit_member,Guénette & Diallo 2004 Table 6 p.131 explicitly lists this taxon in the named group(s); printed and accepted names checked against WoRMS.
Beryx,Alfonsinos,Medium benthopelagics (30 - 89 cm),Other fishes & inverts,Unresolved,,unresolved,none,This taxon is absent from Table 6 and lacks a unique documented guild/depth placement. A family or genus analogue may span several groups; habitat class alone cannot select the feeding guild.
Mustelus mustelus,Smooth-hound,Large sharks (>=90 cm),Sharks & rays,Sélaciens L côtiers,,high,explicit_member,Guénette & Diallo 2004 Table 6 p.131 explicitly lists this taxon in the named group(s); printed and accepted names checked against WoRMS.
Alopias superciliosus,Bigeye thresher,Large sharks (>=90 cm),Sharks & rays,Sélaciens L côtiers,,medium,analogue,"Species not individually listed: its genus has one documented Table 6 group, supported by the catch's Large sharks (>=90 cm) class. Congeneric extension is inference."
Maja squinado,Spinous spider crab,"Lobsters, crabs",Crustaceans,Crustacés,,high,taxonomic_containment,WoRMS crustacean taxonomy and SAU shrimp/crab/lobster class agree with the source Crustacés definition on p.125.
Cynoglossus senegalensis,Senegalese tonguesole,Small to medium flatfishes (<90 cm),Flatfishes,Côtier M inv,,high,explicit_member,Guénette & Diallo 2004 Table 6 p.131 explicitly lists this taxon in the named group(s); printed and accepted names checked against WoRMS.
Panulirus regius,Royal spiny lobster,"Lobsters, crabs",Crustaceans,Crustacés,,high,taxonomic_containment,WoRMS crustacean taxonomy and SAU shrimp/crab/lobster class agree with the source Crustacés definition on p.125.
Trachichthyidae,Slimeheads,Medium bathypelagics (30 - 89 cm),Other fishes & inverts,Bathy L pred,,medium,taxonomic_containment,Family catch spans the union of all Table 6 member groups belonging to Trachichthyidae under WoRMS. Every candidate is supported by a source member; source placement outranks SAU habitat class.
Leptocharias smithii,Barbeled houndshark,Small to medium sharks (<90 cm),Sharks & rays,Sélaciens L côtiers,,high,explicit_member,Guénette & Diallo 2004 Table 6 p.131 explicitly lists this taxon in the named group(s); printed and accepted names checked against WoRMS.
Lophius vaillanti,Shortspine African angler,Medium bathydemersals (30 - 89 cm),Other fishes & inverts,Bathy L pred,,high,explicit_member,Guénette & Diallo 2004 Table 6 p.131 explicitly lists this taxon in the named group(s); printed and accepted names checked against WoRMS.
Zenopsis conchifer,Silvery John dory,Medium benthopelagics (30 - 89 cm),Other fishes & inverts,Dem M pred,,high,explicit_member,Guénette & Diallo 2004 Table 6 p.131 explicitly lists this taxon in the named group(s); printed and accepted names checked against WoRMS.
Cyprinidae,"Carps, barbels, other cyprinids",Medium demersals (30 - 89 cm),Other fishes & inverts,Unresolved,,unresolved,none,Freshwater/brackish-water catch has no documented cichlid/cyprinid group in the offshore-Guinea source. Extending the named Mulets pool would require diet and habitat evidence for this taxon.
Inermiidae,Bonnetmouths,Small pelagics (<30 cm),Perch-likes,Unresolved,,unresolved,none,This taxon is absent from Table 6 and lacks a unique documented guild/depth placement. A family or genus analogue may span several groups; habitat class alone cannot select the feeding guild.
Pristidae,Sawfishes,Large rays (>=90 cm),Sharks & rays,Unresolved,,unresolved,none,The source separates selacians by size and coastal/deep occurrence; this taxon is absent from Table 6 and catch size class cannot establish that model-specific depth/guild placement. Table 7 analogues alone are insufficient membership evidence.
Beryx splendens,Splendid alfonsino,Medium benthopelagics (30 - 89 cm),Other fishes & inverts,Unresolved,,unresolved,none,This taxon is absent from Table 6 and lacks a unique documented guild/depth placement. A family or genus analogue may span several groups; habitat class alone cannot select the feeding guild.
Aetobatus narinari,Spotted eagle ray,Large rays (>=90 cm),Sharks & rays,Unresolved,,unresolved,none,The source separates selacians by size and coastal/deep occurrence; this taxon is absent from Table 6 and catch size class cannot establish that model-specific depth/guild placement. Table 7 analogues alone are insufficient membership evidence.
Alloteuthis,Atlantic common squids,Cephalopods,Other fishes & inverts,Céphalopodes,,high,taxonomic_containment,"Source p.125 explicitly includes all cephalopods, including octopus, cuttlefish and squid."
Schedophilus pemarco,Pemarco blackfish,Medium benthopelagics (30 - 89 cm),Perch-likes,Unresolved,,unresolved,none,This taxon is absent from Table 6 and lacks a unique documented guild/depth placement. A family or genus analogue may span several groups; habitat class alone cannot select the feeding guild.
Pagrus auriga,Redbanded seabream,Medium benthopelagics (30 - 89 cm),Perch-likes,Dem L pred,,medium,analogue,"Species not individually listed: its genus has one documented Table 6 group, supported by the catch's Medium benthopelagics (30 - 89 cm) class. Congeneric extension is inference."
Megalops atlanticus,Tarpon,Large pelagics (>=90 cm),Other fishes & inverts,Pel L pred,,high,explicit_member,Guénette & Diallo 2004 Table 6 p.131 explicitly lists this taxon in the named group(s); printed and accepted names checked against WoRMS.
Hexanchus griseus,Bluntnose sixgill shark,Large sharks (>=90 cm),Sharks & rays,Unresolved,,unresolved,none,The source separates selacians by size and coastal/deep occurrence; this taxon is absent from Table 6 and catch size class cannot establish that model-specific depth/guild placement. Table 7 analogues alone are insufficient membership evidence.
Sphyrnidae,"Hammer, bonnet, scoophead sharks",Large sharks (>=90 cm),Sharks & rays,Sélaciens L prof,,medium,taxonomic_containment,Family catch spans the union of all Table 6 member groups belonging to Sphyrnidae under WoRMS. Every candidate is supported by a source member; source placement outranks SAU habitat class.
Lepidocybium flavobrunneum,Escolar,Large bathypelagics (>=90 cm),Perch-likes,Bathy L pred,,high,explicit_member,Guénette & Diallo 2004 Table 6 p.131 explicitly lists this taxon in the named group(s); printed and accepted names checked against WoRMS.
Centrophorus lusitanicus,Lowfin gulper shark,Large sharks (>=90 cm),Sharks & rays,Unresolved,,unresolved,none,The source separates selacians by size and coastal/deep occurrence; this taxon is absent from Table 6 and catch size class cannot establish that model-specific depth/guild placement. Table 7 analogues alone are insufficient membership evidence.
Branchiostegus,Indian and Pacific tilefishes,Medium demersals (30 - 89 cm),Perch-likes,Unresolved,,unresolved,none,This taxon is absent from Table 6 and lacks a unique documented guild/depth placement. A family or genus analogue may span several groups; habitat class alone cannot select the feeding guild.
Dalatias licha,Kitefin shark,Large sharks (>=90 cm),Sharks & rays,Unresolved,,unresolved,none,The source separates selacians by size and coastal/deep occurrence; this taxon is absent from Table 6 and catch size class cannot establish that model-specific depth/guild placement. Table 7 analogues alone are insufficient membership evidence.
Centrolophidae,Medusafishes,Medium benthopelagics (30 - 89 cm),Perch-likes,Unresolved,,unresolved,none,This taxon is absent from Table 6 and lacks a unique documented guild/depth placement. A family or genus analogue may span several groups; habitat class alone cannot select the feeding guild.
Squalus blainville,Longnose spurdog,Small to medium sharks (<90 cm),Sharks & rays,Sélaciens L prof,,high,explicit_member,Guénette & Diallo 2004 Table 6 p.131 explicitly lists this taxon in the named group(s); printed and accepted names checked against WoRMS.
Bivalvia,Clams,Other demersal invertebrates,Molluscs,Benthos,,high,taxonomic_containment,Non-cephalopod benthic molluscs and echinoderms are explicitly included in Benthos on p.126.
Caranx bartholomaei,Yellow jack,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Côtier pel L pred,,medium,analogue,"Species not individually listed: its genus has one documented Table 6 group, supported by the catch's Medium reef assoc. fish (30 - 89 cm) class. Congeneric extension is inference."
Dasyatis marmorata,Marbled stingray,Small to medium rays (<90 cm),Sharks & rays,Unresolved,,unresolved,none,The source separates selacians by size and coastal/deep occurrence; this taxon is absent from Table 6 and catch size class cannot establish that model-specific depth/guild placement. Table 7 analogues alone are insufficient membership evidence.
Seriola rivoliana,Longfin yellowtail,Large benthopelagics (>=90 cm),Perch-likes,Côtier pel L pred,,medium,analogue,"Species not individually listed: its genus has one documented Table 6 group, supported by the catch's Large benthopelagics (>=90 cm) class. Congeneric extension is inference."
Oblada melanurus,Saddled seabream,Small benthopelagics (<30 cm),Perch-likes,Côtier S inv,,high,explicit_member,Guénette & Diallo 2004 Table 6 p.131 explicitly lists this taxon in the named group(s); printed and accepted names checked against WoRMS.
Carcharhiniformes,Ground sharks,Large sharks (>=90 cm),Sharks & rays,Unresolved,,unresolved,none,The source separates selacians by size and coastal/deep occurrence; this taxon is absent from Table 6 and catch size class cannot establish that model-specific depth/guild placement. Table 7 analogues alone are insufficient membership evidence.
Promethichthys prometheus,Roudi escolar,Large benthopelagics (>=90 cm),Perch-likes,Unresolved,,unresolved,none,This taxon is absent from Table 6 and lacks a unique documented guild/depth placement. A family or genus analogue may span several groups; habitat class alone cannot select the feeding guild.
Miscellaneous aquatic invertebrates,Aquatic invertebrates,Other demersal invertebrates,Other fishes & inverts,Céphalopodes | Crustacés | Benthos,,low,composite_split,Unspecified invertebrates span the three source-defined nonplankton invertebrate compartments; catch does not document its composition.
Schedophilus ovalis,Imperial blackfish,Medium demersals (30 - 89 cm),Perch-likes,Unresolved,,unresolved,none,This taxon is absent from Table 6 and lacks a unique documented guild/depth placement. A family or genus analogue may span several groups; habitat class alone cannot select the feeding guild.
Pseudocaranx dentex,White trevally,Large reef assoc. fish (>=90 cm),Perch-likes,Unresolved,,unresolved,none,This taxon is absent from Table 6 and lacks a unique documented guild/depth placement. A family or genus analogue may span several groups; habitat class alone cannot select the feeding guild.
Dentex maroccanus,Morocco dentex,Medium demersals (30 - 89 cm),Perch-likes,Dem M pred,,high,explicit_member,Guénette & Diallo 2004 Table 6 p.131 explicitly lists this taxon in the named group(s); printed and accepted names checked against WoRMS.
Rachycentridae,Cobias,Large pelagics (>=90 cm),Perch-likes,Côtier pel L pred,,medium,taxonomic_containment,Family catch spans the union of all Table 6 member groups belonging to Rachycentridae under WoRMS. Every candidate is supported by a source member; source placement outranks SAU habitat class.
Lamnidae,Mackerel/white sharks,Large sharks (>=90 cm),Sharks & rays,Sélaciens L prof,,medium,taxonomic_containment,Family catch spans the union of all Table 6 member groups belonging to Lamnidae under WoRMS. Every candidate is supported by a source member; source placement outranks SAU habitat class.
Sarda,Bonitos,Large pelagics (>=90 cm),Tuna & billfishes,Thons mineurs,,medium,taxonomic_containment,Genus-level catch spans exactly the Table 6 groups containing its documented species. No habitat class overrides those placements.
Isurus,Mako sharks,Large sharks (>=90 cm),Sharks & rays,Sélaciens L prof,,medium,taxonomic_containment,Genus-level catch spans exactly the Table 6 groups containing its documented species. No habitat class overrides those placements.
Lophius,Frogfishes,Medium bathydemersals (30 - 89 cm),Other fishes & inverts,Bathy L pred,,medium,taxonomic_containment,Genus-level catch spans exactly the Table 6 groups containing its documented species. No habitat class overrides those placements.
Hoplostethus atlanticus,Orange roughy,Medium bathypelagics (30 - 89 cm),Other fishes & inverts,Bathy L pred,,medium,analogue,"Species not individually listed: its genus has one documented Table 6 group, supported by the catch's Medium bathypelagics (30 - 89 cm) class. Congeneric extension is inference."
Serranus,Groupers,Small reef assoc. fish (<30 cm),Perch-likes,Dem M pred,,medium,taxonomic_containment,Genus-level catch spans exactly the Table 6 groups containing its documented species. No habitat class overrides those placements.
Sebastidae,"Rockfishes, rockcods, thornyheads",Medium demersals (30 - 89 cm),Scorpionfishes,Bathy L pred,,medium,taxonomic_containment,Family catch spans the union of all Table 6 member groups belonging to Sebastidae under WoRMS. Every candidate is supported by a source member; source placement outranks SAU habitat class.
Serranus cabrilla,Comber,Medium bathydemersals (30 - 89 cm),Perch-likes,Dem M pred,,high,explicit_member,Guénette & Diallo 2004 Table 6 p.131 explicitly lists this taxon in the named group(s); printed and accepted names checked against WoRMS.
Diplodus sargus,White seabream,Medium demersals (30 - 89 cm),Perch-likes,Côtier M inv,,medium,analogue,"Species not individually listed: its genus has one documented Table 6 group, supported by the catch's Medium demersals (30 - 89 cm) class. Congeneric extension is inference."
Deania calceus,Birdbeak dogfish,Large sharks (>=90 cm),Sharks & rays,Unresolved,,unresolved,none,The source separates selacians by size and coastal/deep occurrence; this taxon is absent from Table 6 and catch size class cannot establish that model-specific depth/guild placement. Table 7 analogues alone are insufficient membership evidence.
Lamniformes,Mackerel sharks,Large sharks (>=90 cm),Sharks & rays,Unresolved,,unresolved,none,The source separates selacians by size and coastal/deep occurrence; this taxon is absent from Table 6 and catch size class cannot establish that model-specific depth/guild placement. Table 7 analogues alone are insufficient membership evidence.
Dicologlossa hexophthalma,Ocellated wedge sole,Small to medium flatfishes (<90 cm),Flatfishes,Côtier M inv,,high,explicit_member,Guénette & Diallo 2004 Table 6 p.131 explicitly lists this taxon in the named group(s); printed and accepted names checked against WoRMS.
Carcharhinus longimanus,Oceanic whitetip shark,Large sharks (>=90 cm),Sharks & rays,Sélaciens L prof,,high,explicit_member,Guénette & Diallo 2004 Table 6 p.131 explicitly lists this taxon in the named group(s); printed and accepted names checked against WoRMS.
Centroscyllium fabricii,Black dogfish,Small to medium sharks (<90 cm),Sharks & rays,Unresolved,,unresolved,none,The source separates selacians by size and coastal/deep occurrence; this taxon is absent from Table 6 and catch size class cannot establish that model-specific depth/guild placement. Table 7 analogues alone are insufficient membership evidence.
Liza,Mullets,Medium pelagics (30 - 89 cm),Perch-likes,Mulets,,medium,taxonomic_containment,Genus-level catch spans exactly the Table 6 groups containing its documented species. No habitat class overrides those placements.
Alepisaurus ferox,Long snouted lancetfish,Large bathypelagics (>=90 cm),Other fishes & inverts,Unresolved,,unresolved,none,This taxon is absent from Table 6 and lacks a unique documented guild/depth placement. A family or genus analogue may span several groups; habitat class alone cannot select the feeding guild.
Dicentrarchus,Seabasses,Large demersals (>=90 cm),Perch-likes,Unresolved,,unresolved,none,This taxon is absent from Table 6 and lacks a unique documented guild/depth placement. A family or genus analogue may span several groups; habitat class alone cannot select the feeding guild.
Gephyroberyx darwinii,Darwin's slimehead,Medium benthopelagics (30 - 89 cm),Other fishes & inverts,Unresolved,,unresolved,none,This taxon is absent from Table 6 and lacks a unique documented guild/depth placement. A family or genus analogue may span several groups; habitat class alone cannot select the feeding guild.
Aphanopus intermedius,Intermediate scabbardfish,Large benthopelagics (>=90 cm),Perch-likes,Unresolved,,unresolved,none,This taxon is absent from Table 6 and lacks a unique documented guild/depth placement. A family or genus analogue may span several groups; habitat class alone cannot select the feeding guild.
Parapristipoma octolineatum,African striped grunt,Medium demersals (30 - 89 cm),Perch-likes,Unresolved,,unresolved,none,This taxon is absent from Table 6 and lacks a unique documented guild/depth placement. A family or genus analogue may span several groups; habitat class alone cannot select the feeding guild.
Priacanthidae,"Bigeyes, catalufas",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Dem M pred,,medium,taxonomic_containment,Family catch spans the union of all Table 6 member groups belonging to Priacanthidae under WoRMS. Every candidate is supported by a source member; source placement outranks SAU habitat class.
Psettodes bennettii,Spiny turbot,Small to medium flatfishes (<90 cm),Flatfishes,Côtier L pred,,medium,analogue,"Species not individually listed: its genus has one documented Table 6 group, supported by the catch's Small to medium flatfishes (<90 cm) class. Congeneric extension is inference."
Scymnodon ringens,Knifetooth dogfish,Small to medium sharks (<90 cm),Sharks & rays,Unresolved,,unresolved,none,The source separates selacians by size and coastal/deep occurrence; this taxon is absent from Table 6 and catch size class cannot establish that model-specific depth/guild placement. Table 7 analogues alone are insufficient membership evidence.
Beryx decadactylus,Alfonsino,Medium bathydemersals (30 - 89 cm),Other fishes & inverts,Unresolved,,unresolved,none,This taxon is absent from Table 6 and lacks a unique documented guild/depth placement. A family or genus analogue may span several groups; habitat class alone cannot select the feeding guild.
Squalus,Dogfishes,Large sharks (>=90 cm),Sharks & rays,Sélaciens L prof | Sélaciens M prof,,medium,composite_split,Genus-level catch spans exactly the Table 6 groups containing its documented species. No habitat class overrides those placements.
Carcharhinus plumbeus,Sandbar shark,Large sharks (>=90 cm),Sharks & rays,Unresolved,,unresolved,none,The source separates selacians by size and coastal/deep occurrence; this taxon is absent from Table 6 and catch size class cannot establish that model-specific depth/guild placement. Table 7 analogues alone are insufficient membership evidence.
Geryon,Deepsea crabs,"Lobsters, crabs",Crustaceans,Crustacés,,high,taxonomic_containment,WoRMS crustacean taxonomy and SAU shrimp/crab/lobster class agree with the source Crustacés definition on p.125.
Lampris guttatus,Opah,Large bathypelagics (>=90 cm),Other fishes & inverts,Unresolved,,unresolved,none,This taxon is absent from Table 6 and lacks a unique documented guild/depth placement. A family or genus analogue may span several groups; habitat class alone cannot select the feeding guild.
Carcharias taurus,Sand tiger shark,Large sharks (>=90 cm),Sharks & rays,Unresolved,,unresolved,none,The source separates selacians by size and coastal/deep occurrence; this taxon is absent from Table 6 and catch size class cannot establish that model-specific depth/guild placement. Table 7 analogues alone are insufficient membership evidence.
Chimaeriformes,Chimaeras,Large rays (>=90 cm),Sharks & rays,Unresolved,,unresolved,none,The source's four selacian groups are sharks and rays; no chimaera membership is documented.
